target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper
fvc,exposures,pm2p5,,age,-33.95944176072378,0.21194968290816013,-160.22407438768727,0.0,-34.37485899277098,-33.54402452867657
fvc,exposures,pm2p5,,pm2p5,-42.466341461622086,1.6880885557403607,-25.15646546931137,2.404888891513001e-139,-45.77496200615049,-39.157720917093684
fvc,NA,years_in_uk,years_in_uk,Intercept,6340.432579446989,12.346737451312684,513.5310120952547,0.0,6316.233215586368,6364.63194330761
fvc,NA,years_in_uk,years_in_uk,sex[T.True],-1245.5486584838782,3.451417601511157,-360.88031130702103,0.0,-1252.3133694614362,-1238.7839475063201
fvc,NA,years_in_uk,years_in_uk,age,-33.57902922739376,0.21188413708753567,-158.47825934001497,0.0,-33.99431799091484,-33.163740463872685
fvc,NA,years_in_uk,years_in_uk,years_in_uk,-3.3320500591307187,1.6875672258032615,-1.974469525233108,0.0483302843248736,-6.639648807181387,-0.02445131108005061
fvc,anthropometrics,bmi,,Intercept,6320.221215257085,12.095423663721347,522.5299576908387,0.0,6296.514421503594,6343.928009010575
fvc,anthropometrics,bmi,,sex[T.True],-1272.8579665077104,3.398431434985325,-374.5427827097553,0.0,-1279.5188256354663,-1266.1971073799546
fvc,anthropometrics,bmi,,age,-32.9314701946589,0.2076885610509052,-158.56179092399452,0.0,-33.33853571122784,-32.52440467808996
fvc,anthropometrics,bmi,,bmi,-130.12235328346205,1.6630686538214403,-78.2423220980467,0.0,-133.3819353097033,-126.8627712572208
fvc,exposures,pm10,,Intercept,6349.083788059949,12.33080041664663,514.8963225038223,0.0,6324.915660475492,6373.251915644407
fvc,exposures,pm10,,sex[T.True],-1245.663427299478,3.4453973883478493,-361.5441956020067,0.0,-1252.4163387770116,-1238.9105158219443
fvc,exposures,pm10,,age,-33.73040721346126,0.21161295148253956,-159.39670505585477,0.0,-34.14516445850185,-33.31564996842067
fvc,exposures,pm10,,pm10,-37.935599471891514,1.6853954295465683,-22.5084266913537,5.360059599379456e-112,-41.23894154176674,-34.632257402016286
fvc,baseline,sex,,Intercept,6340.587592203379,12.346611935228493,513.5487877538152,0.0,6316.388474353236,6364.786710053522
fvc,baseline,sex,,sex[T.True],-1245.5226596357288,3.451427172559659,-360.8717777788196,0.0,-1252.287389371961,-1238.7579298994967
fvc,baseline,sex,,age,-33.58204062031375,0.2118807773851456,-158.49498493801588,0.0,-33.99732279885969,-33.166758441767804
fvc,demographics,inc_pov_bin,inc_pov_bin,Intercept,6170.868899799674,13.904212997806738,443.81288612113985,0.0,6143.616914337415,6198.120885261933
fvc,demographics,inc_pov_bin,inc_pov_bin,sex[T.True],-1241.6047658435368,3.4464039903560133,-360.2609471547412,0.0,-1248.3596502413138,-1234.8498814457598
fvc,demographics,inc_pov_bin,inc_pov_bin,age,-32.468542763532895,0.2155704808120344,-150.61683140115866,0.0,-32.89105668863664,-32.04602883842915
fvc,demographics,inc_pov_bin,inc_pov_bin,inc_pov_bin,123.83094792450595,4.706814348136019,26.30886598991209,3.4831757732642853e-152,114.60568388337045,133.05621196564144
fvc,demographics,immigrant,,Intercept,6434.060156854801,12.21225478118079,526.8527616022025,0.0,6410.124376396702,6457.9959373128995
fvc,demographics,immigrant,,sex[T.True],-1242.4372326446908,3.3939091374131296,-366.0785195892688,0.0,-1249.0892281576766,-1235.785237131705
fvc,demographics,immigrant,,immigrant[T.True],-441.02159814080784,6.265394537740212,-70.39007607330575,0.0,-453.3016488624666,-428.7415474191491
fvc,demographics,immigrant,,age,-34.6696282900145,0.20890457371156115,-165.95916343068473,0.0,-35.07907716760901,-34.260179412419994
fvc,exposures,smoke_exposure,smoke_exposure,Intercept,6332.2305892785225,12.392882994397239,510.9570220376722,0.0,6307.940781056219,6356.520397500826
