target,group,cov,val,index,coef,std_err,t,p>|t|,[0.025,0.975],mse,rss,n_vars
fvc,anthropometrics,weight,,race_4[T.True],-398.13000941563365,59.403024247741726,-6.702184180980803,2.8628477824160517e-11,-514.6484907431316,-281.6115280881357,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,age,-22.382477433652284,2.019995122394876,-11.080461128597157,1.6215831339497895e-27,-26.34467913854868,-18.420275728755886,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,sex[T.True]:age,2.0760556499089144,2.3157048098012423,0.8965113520177483,0.3701184866830889,-2.466177865265708,6.618289165083537,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,height,34.01547143626033,8.523864764325038,3.9906160382348395,6.896867603365079e-05,17.295989727079807,50.73495314544085,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,sit_height,51.70900449529681,6.8732835372781045,7.523188038853136,8.996751230186868e-14,38.22712256017995,65.19088643041367,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,waist_circ,-7.951384405045458,2.3762712314065224,-3.3461602783193265,0.0008389203809009815,-12.612418394678357,-3.2903504154125587,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,arm_len,28.166378201350376,8.87879409510091,3.1723202384985885,0.0015418106997445202,10.75070590045664,45.582050502244115,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,arm_circ,-10.931173645185202,6.754918172780507,-1.6182540432885266,0.1058106603929176,-24.180883015223273,2.3185357248528664,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,bmi,37.29004801033767,21.532352511515267,1.7318148581487025,0.08350484790655685,-4.945461811293583,79.52555783196892,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,weight,,weight,-11.074397652879556,8.038301010622053,-1.3777037757413555,0.1684930021882703,-26.84145056090688,4.6926552551477645,249043.16497054702,390748725.8387883,14
fvc,anthropometrics,leg_len,,Intercept,-4879.636178826655,1277.7488307930475,-3.8189322198777207,0.00013930165559948918,-7385.929920523843,-2373.342437129467,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,sex[T.True],-770.9810290965954,133.81684364103106,-5.761464761228282,1.0035473441816942e-08,-1033.4616588327444,-508.50039936044635,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,race_1[T.True],-567.3353567170938,38.531182244216346,-14.724057858418103,4.901781477423342e-46,-642.913951345066,-491.7567620891215,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,race_2[T.True],1.9428657035466726e-10,5.145115246870145e-11,3.7761364135206663,0.00016527966490469811,9.336556121128256e-11,2.9520757949805195e-10,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,race_3[T.True],-39.25409411436173,34.62777330845923,-1.1336014523570976,0.25713661350588035,-107.17618446605852,28.667996237335068,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,race_4[T.True],-395.5061233344247,59.46411843525542,-6.651172736463789,4.015789363898877e-11,-512.1444988102381,-278.86774785861127,248889.4055422353,390507477.2957672,15
fvc,anthropometrics,leg_len,,age,-22.266845499837334,2.0234654789141517,-11.004312024036283,3.5637377142534495e-27,-26.235856266370558,-18.29783473330411,248889.4055422353,390507477.2957672,15
