target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper,mse,rss,n_vars
fev1,sociodemographics,inc_pov_bin,,race_1[T.True],-450.12757618600125,29.62503937763813,-15.19415959074711,4.147004403724301e-49,-508.2312289023542,-392.0239234696483,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,race_2[T.True],-530.3012843352096,57.55406484111771,-9.213967524259944,8.609079761032636e-20,-643.1821940722273,-417.42037459819204,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,race_3[T.True],-176.2146392126024,32.95949141463344,-5.346400434272665,1.0134213433932218e-07,-240.8581597984021,-111.5711186268027,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,race_4[T.True],-408.93718999931355,62.50646149675259,-6.542318669255644,7.902262751087176e-11,-531.5312458261837,-286.3431341724433,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,immigrant[T.True],-109.39391092462017,29.955535138044716,-3.651876370109829,0.0002678834580813663,-168.1457656785166,-50.64205617072375,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,hs_grad[T.True],75.48883836087244,26.235582478221797,2.877345621105834,0.00405832648886804,24.032934667576974,126.9447420541679,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,age,-35.16513265614388,1.6341110706762831,-21.519426241687878,1.870042152475554e-91,-38.370118173300426,-31.96014713898734,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,sex[T.True]:age,5.826198837253759,2.0310161006877334,2.86861282649651,0.004171528828801408,1.842762640886762,9.809635033620758,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,inc_pov_bin,,inc_pov_bin,70.12199523510141,28.74189847843737,2.43971341307562,0.014796281753386003,13.750448641972802,126.49354182823001,197994.4622457953,353420115.1087446,10
fev1,sociodemographics,mil_health,,Intercept,5400.621765103687,99.17460934002045,54.455689828710476,0.0,5206.1103180520695,5595.133212155304,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,sex[T.True],-1228.820902340626,113.24740515809384,-10.850764312217017,1.3278504893521918e-26,-1450.9333643783518,-1006.7084403029,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,race_1[T.True],-450.5087222185374,29.609997810364245,-15.214750271303567,3.151470533648461e-49,-508.5828962396596,-392.4345481974152,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,race_2[T.True],-531.4110264519628,57.52688765791484,-9.237611282084519,6.978539579028798e-20,-644.2386769683678,-418.5833759355578,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,race_3[T.True],-176.08625327538135,32.9419032074551,-5.345357618424766,1.0192495718379189e-07,-240.6953029520783,-111.4772035986844,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,race_4[T.True],-408.79185197103385,62.47300094778601,-6.543496322718608,7.842871016545046e-11,-531.3203287341609,-286.2633752079068,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,immigrant[T.True],-112.32526327647825,29.988844494264264,-3.7455682328127664,0.00018573816957989702,-171.14247039030923,-53.50805616264727,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,hs_grad[T.True],76.9928399819884,26.23636186053198,2.934585229128535,0.003382884587150285,25.535387869771412,128.4502920942054,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,mil_health[T.True],-119.75811533466614,70.27439018857227,-1.7041501891842914,0.08852824738861803,-257.5874792939871,18.0712486246548,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,age,-34.968103139703544,1.6373219802932282,-21.356888602595504,3.031590618944981e-90,-38.17938745728883,-31.75681882211826,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,sex[T.True]:age,5.64819442201512,2.032612621501512,2.778785471597997,0.005513794308563548,1.6616254308721876,9.634763413158051,197670.68281065827,352842168.817025,11
fev1,sociodemographics,mil_health,,inc_pov_bin,70.529863003051,28.727482804180152,2.4551355050428634,0.01417858216089179,14.186568206359112,126.8731577997429,197670.68281065827,352842168.817025,11
fev1,,"hh_size, df=3",,Intercept,5433.703661433548,107.27573254690647,50.651750702868924,0.0,5223.303214488104,5644.104108378993,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,sex[T.True],-1243.2569421703733,114.07154376189371,-10.89892273892142,8.119308035223216e-27,-1466.9860486648454,-1019.5278356759014,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,race_1[T.True],-448.87597083427687,29.634258952869846,-15.147197422691304,7.92563832505434e-49,-506.9977955988347,-390.754146069719,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,race_2[T.True],-532.8505261147345,57.62158211032101,-9.247412281990986,6.405193947737766e-20,-645.8640319830271,-419.83702024644197,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,race_3[T.True],-172.5797968775116,33.1597550582317,-5.204495527015955,2.1715814307478995e-07,-237.61619531741786,-107.54339843760532,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,race_4[T.True],-409.41968388668147,62.5056144694836,-6.550126534418244,7.513657369032305e-11,-532.0122675842912,-286.82710018907176,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,immigrant[T.True],-106.67828786051126,30.27291522830789,-3.5238855279044117,0.0004360728619334551,-166.0527124685418,-47.3038632524807,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,hs_grad[T.True],74.98285275098293,26.312480075529827,2.8497067754823973,0.00442660259837483,23.376050012871595,126.58965548909427,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,mil_health[T.True],-128.16367843103203,70.44884981288477,-1.8192444414840039,0.06904302925475506,-266.3353705324338,10.008013670369763,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,age,-35.57146235209629,1.6966560520198133,-20.96562960403768,2.364161199078033e-87,-38.899122608357644,-32.24380209583494,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,sex[T.True]:age,5.887923735451064,2.0485714474124808,2.874160792823707,0.004099393123454517,1.8700500010834258,9.905797469818703,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,inc_pov_bin,63.380132266510614,29.042939453497418,2.1822905483789876,0.029219173305125967,6.418065482641623,120.3421990503796,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,"bs(hh_size, df=3)[0]",84.71453276987467,87.56578453804777,0.9674387458159046,0.3334569163926311,-87.02869159708939,256.4577571368387,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,"bs(hh_size, df=3)[1]",-66.41406604607326,80.92515347022847,-0.8206850799548537,0.4119361832989167,-225.13298648616305,92.30485439401653,197310.05217420947,352198443.1309639,12
fev1,,"hh_size, df=3",,"bs(hh_size, df=3)[2]",-36.18653660606381,53.71627830135808,-0.6736605317861145,0.5006151161110635,-141.540549993107,69.16747678097938,197310.05217420947,352198443.1309639,12
fev1,sociodemographics,married,,Intercept,5421.304911270626,101.11201280680109,53.61682317242895,0.0,5222.993476230866,5619.616346310386,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,sex[T.True],-1235.5873703679654,113.50768470368402,-10.885495317726827,9.31291997368516e-27,-1458.2104911700278,-1012.9642495659028,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,race_1[T.True],-444.37039419762755,29.891766385546017,-14.865979763996155,3.393285554828935e-47,-502.9972469645439,-385.7435414307112,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,race_2[T.True],-530.3022092408337,57.53533826580939,-9.216982557587011,8.395146606008902e-20,-643.1465210120973,-417.45789746957,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,race_3[T.True],-169.16260632523174,33.185169420313194,-5.097536317584218,3.808889333843383e-07,-234.2488249366093,-104.07638771385417,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,race_4[T.True],-406.59509723774164,62.46864089676617,-6.508787311535539,9.836170422973522e-11,-529.1151171377694,-284.07507733771394,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,immigrant[T.True],-108.20986379515573,30.256223784062094,-3.5764497436113243,0.0003576446943072706,-167.55152845933574,-48.86819913097571,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,hs_grad[T.True],74.68453924180929,26.300301434059914,2.8396837743117995,0.004567400015561096,23.101642466404037,126.26743601721455,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,mil_health[T.True],-127.88157589805489,70.41425187833529,-1.8161319972413263,0.06951913675074395,-265.98535753204607,10.22220573593627,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,married[T.True],27.25245007216763,23.435463593539367,1.1628722411823984,0.24503800683399804,-18.711627657518637,73.2165278018539,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,age,-35.603718326416256,1.679872651594416,-21.194296063230585,4.913976455609494e-89,-38.89845993994022,-32.308976712892296,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,sex[T.True]:age,5.80078458334061,2.0419243433095366,2.8408420725024213,0.0045509205564589475,1.7959493958731905,9.805619770808029,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,inc_pov_bin,61.99403588803413,29.203755881533,2.122810372046565,0.03390813274615042,4.716581145998909,119.27149063006934,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,married,,hh_size,-19.832971772077542,12.61715584584526,-1.5719051119280893,0.11615118469861166,-44.57905497675851,4.913111432603433,197332.41147881062,352238354.48967695,13
fev1,sociodemographics,veteran,,Intercept,5439.1921109259865,102.33707954046885,53.14976873827122,0.0,5238.477869566773,5639.9063522852,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,sex[T.True],-1255.0477019564357,114.7992985676225,-10.932538069622003,5.740905009322024e-27,-1480.204157700889,-1029.8912462119824,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,race_1[T.True],-445.3317244461205,29.90155822456725,-14.893261451513053,2.3696323165185117e-47,-503.9778046494257,-386.68564424281533,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,race_2[T.True],-531.0069137099091,57.53424588162239,-9.229405992432127,7.520425007685095e-20,-643.8491265828852,-418.1647008369329,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,race_3[T.True],-170.81348128413606,33.21476673263761,-5.142697001580648,3.00843737246132e-07,-235.9577744044833,-105.66918816378882,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,race_4[T.True],-407.50296791174156,62.46895333246506,-6.523287908202596,8.951844586701999e-11,-530.0236479324329,-284.9822878910502,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,immigrant[T.True],-103.45270968561218,30.545671684933524,-3.386820586323516,0.0007225531116445108,-163.36209293730613,-43.54332643391823,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,hs_grad[T.True],71.9902462177208,26.406233532707315,2.726259545063561,0.006468823074133692,20.199564341014913,123.78092809442668,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,mil_health[T.True],-147.06559415838313,72.42867774059792,-2.030488457694838,0.042456152733791955,-289.120332974789,-5.0108553419773045,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,married[T.True],27.430417835777355,23.4341702575386,1.1705307904790523,0.2419450014301212,-18.531141026809586,73.39197669836429,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,veteran[T.True],49.73792860662505,44.03869962029567,1.1294141070346873,0.2588762221936537,-36.63539985286545,136.11125706611554,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,age,-36.08488261358504,1.7329266108309698,-20.823087595314657,2.591749997381052e-86,-39.48368050371425,-32.68608472345583,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,sex[T.True]:age,6.325996738558784,2.094053443754175,3.020933757649313,0.0025560604203430106,2.218918930435888,10.43307454668168,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,inc_pov_bin,61.54897271824687,29.20414280214686,2.107542520088016,0.03521089264218491,4.270736976127097,118.82720846036665,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,veteran,,hh_size,-19.787089209987034,12.616239722827608,-1.5683824693172732,0.11697064340516136,-44.53138517919086,4.957206759216795,197190.30342068788,351984691.6059279,14
fev1,sociodemographics,priv_ins,,Intercept,5435.376013885574,102.42148516764617,53.06870921651652,0.0,5234.496149631798,5636.25587813935,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,sex[T.True],-1256.7572837694431,114.81770217767112,-10.945675274224811,5.0176927913350025e-27,-1481.9499217167288,-1031.5646458221574,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,race_1[T.True],-445.0222979782008,29.904401414847538,-14.881498271931543,2.7799689133154625e-47,-503.67397723253174,-386.3706187238699,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,race_2[T.True],-529.0086706876476,57.57567421204717,-9.188058636349542,1.086670400359236e-19,-641.9321808389061,-416.0851605363892,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,race_3[T.True],-168.93638430578903,33.276186424125676,-5.07679522384536,4.242678854165008e-07,-234.20116542881527,-103.67160318276281,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,race_4[T.True],-403.10876276093177,62.646655785656826,-6.434641366015661,1.589192418548954e-10,-525.9780190461458,-280.23950647571775,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,immigrant[T.True],-101.86458230036382,30.59364504220905,-3.3295994040535084,0.0008875818684440625,-161.8680791550306,-41.86108544569704,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,hs_grad[T.True],67.34704349391937,26.867516457969607,2.5066344929675286,0.012277749971441211,14.651624655978893,120.04246233185985,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,mil_health[T.True],-135.9855164072849,73.38894343728151,-1.8529428281454778,0.06405698730934428,-279.9236849593076,7.952652144737783,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,married[T.True],24.272347590143625,23.67580942473653,1.0251961043741056,0.30541083133570585,-22.163157377926375,70.70785255821363,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,veteran[T.True],50.96970394802807,44.05979722403596,1.1568301980341966,0.24749793016496843,-35.44503677679285,137.38444467284899,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,priv_ins[T.True],22.524512943034704,24.02461862196882,0.9375596465218234,0.34859873897023785,-24.595113565313685,69.6441394513831,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,age,-36.06509227973641,1.733114386401661,-20.80941255967284,3.296117225962145e-86,-39.46425976990485,-32.665924789567974,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,sex[T.True]:age,6.356346988019531,2.094375202103678,3.034960966704987,0.0024407380046576055,2.2486365246688065,10.464057451370255,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,inc_pov_bin,53.83077888118218,30.343197626827365,1.7740641425868944,0.07622451892142475,-5.681513977348111,113.34307173971246,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,priv_ins,,hh_size,-19.487166631348146,12.620725774362313,-1.5440606966466452,0.1227524896768248,-44.240270691382705,5.265937428686414,197092.3680012255,351809876.8821875,15
fev1,sociodemographics,eng_lang,,Intercept,5463.634659407495,106.6514718286021,51.22887256715984,0.0,5254.458416309094,5672.810902505896,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,sex[T.True],-1258.28683260797,114.8321075060371,-10.957622044355649,4.439359722430258e-27,-1483.5078110280983,-1033.0658541878415,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,race_1[T.True],-441.9089152295271,30.084048532831194,-14.689143808130245,3.545758029612249e-46,-500.91296028762775,-382.90487017142647,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,race_2[T.True],-528.0149152767443,57.58673467805148,-9.169037248399347,1.2869125300581345e-19,-640.9601621235745,-415.06966842991415,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,race_3[T.True],-176.83463396550542,34.2987930931923,-5.155710099916138,2.8100258610142214e-07,-244.10508564359725,-109.56418228741359,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,race_4[T.True],-401.3147712027351,62.67678594511193,-6.4029251843605905,1.948231855631243e-10,-524.2431695519941,-278.386372853476,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,immigrant[T.True],-115.54935676198045,33.81254713076905,-3.417351443980149,0.0006466667226110413,-181.86613099054847,-49.232582533412426,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,hs_grad[T.True],73.02146783989116,27.523434527446682,2.6530652548857345,0.008047849845613256,19.0395721107024,127.00336356907991,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,mil_health[T.True],-133.24734164322172,73.447455790419,-1.8141859402651144,0.06981853890896826,-277.3003266040493,10.80564331760587,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,married[T.True],23.583703163765467,23.687536363980104,0.9956165470896109,0.31957273261101443,-22.87481991069345,70.04222623822439,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,veteran[T.True],50.778224083449345,44.061459015524335,1.152440822841533,0.24929577074305626,-35.63980938835702,137.19625755525573,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,priv_ins[T.True],24.576657534712183,24.12207841531047,1.0188449399581252,0.3084159822805694,-22.734135763561703,71.88745083298608,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,eng_lang[T.True],-36.01663917890082,37.89045053507122,-0.9505466066064322,0.3419645030343895,-110.33143255530537,38.298154197503735,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,age,-36.06797303680175,1.7331642902139426,-20.810475521826906,3.274466070206459e-86,-39.46723971998346,-32.668706353620045,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,sex[T.True]:age,6.365544017798751,2.0944546547142378,3.0392369696193064,0.002406557098018741,2.2576761327951305,10.473411902802372,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,inc_pov_bin,56.71064811266107,30.494899909113972,1.859676479728731,0.06309730035409866,-3.0992024902590103,116.52049871558114,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,eng_lang,,hh_size,-20.17591516117224,12.641852056990642,-1.59596197378496,0.11067600017900761,-44.97046392592655,4.618633603582069,196991.69512230434,351630175.79331326,16
fev1,sociodemographics,health_ins,,Intercept,5463.3901864601485,106.70208285279506,51.20228247088089,0.0,5254.114598488352,5672.665774431945,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,sex[T.True],-1258.5102845336144,114.88033177143372,-10.95496735714126,4.5678518407052955e-27,-1483.8259328797615,-1033.1946361874673,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,race_1[T.True],-441.84297015912125,30.097821932189184,-14.680230720834208,3.99946763773594e-46,-500.87405196301614,-382.81188835522636,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,race_2[T.True],-527.9500704451857,57.605524269115186,-9.164920849930404,1.3353997813710946e-19,-640.9322132443492,-414.96792764602225,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,race_3[T.True],-176.98943264590628,34.33434334482959,-5.154880373518462,2.8224790899833676e-07,-244.32963537678975,-109.6492299150228,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,race_4[T.True],-400.9791931333848,62.76107510506154,-6.388979036164514,2.1303265733782427e-10,-524.0729560965111,-277.8854301702585,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,immigrant[T.True],-115.64648765931214,33.83236174163511,-3.4182209489973068,0.0006446260227429859,-182.0021501417688,-49.29082517685549,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,hs_grad[T.True],73.14203187202048,27.550753727031974,2.654810557877976,0.008006540460376271,19.106533865434542,127.17752987860642,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,mil_health[T.True],-131.6008391267908,74.82826946131784,-1.7587048327346562,0.07880073550393178,-278.36208004870684,15.160401795125267,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,married[T.True],23.62475030302366,23.69679361140087,0.9969597866463018,0.318920532118119,-22.851947091101472,70.10144769714879,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,veteran[T.True],50.80649916757885,44.074432424548576,1.1527431295809643,0.24917175128794522,-35.63701265116906,137.25001098632674,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,priv_ins[T.True],26.76685175034187,30.64557342544521,0.8734328895969422,0.3825458521985067,-33.338539127460514,86.87224262814425,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,eng_lang[T.True],-35.867916797309334,37.92273316592657,-0.9458157100748349,0.34437190601661916,-110.24605514860707,38.5102215539884,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,health_ins[T.True],-3.997044707066678,34.47950825051042,-0.11592522370174775,0.9077249773889197,-71.62196044614079,63.627871032007434,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,age,-36.03239348448267,1.7606062338753141,-20.465901341932017,1.0336418149549652e-83,-39.485483573542865,-32.57930339542247,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,sex[T.True]:age,6.371929206709295,2.095763188929774,3.040386070509806,0.0023974610807798195,2.261493291245473,10.482365122173118,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,inc_pov_bin,56.5041753150585,30.555366021521515,1.8492390264695266,0.06459022034308987,-3.424291111122969,116.43264174123996,196990.1969424596,351627501.5422904,17
fev1,sociodemographics,health_ins,,hh_size,-20.121691818619098,12.654028485888734,-1.5901411823956302,0.11198186967189154,-44.94013191645319,4.696748279214994,196990.1969424596,351627501.5422904,17
fev1,,"mineral_dust, df=3",,Intercept,5522.352683554269,94.99351911606108,58.13399413919148,0.0,5336.041692548798,5708.66367455974,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,sex[T.True],-1222.9678223990732,115.57050415031617,-10.582006467743936,2.0300569379039559e-25,-1449.636497900397,-996.2991468977494,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,race_1[T.True],-473.8065859896646,29.647394555029123,-15.981390375138115,8.158630078265971e-54,-531.9540839629632,-415.65908801636596,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,race_2[T.True],-636.6246545081511,51.59709438389293,-12.33838188196284,1.2891260338285994e-33,-737.8221454224607,-535.4271635938416,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,race_3[T.True],-289.7445629745668,25.634183654610155,-11.303054034352211,1.1786698428470673e-28,-340.02094187649504,-239.46818407263856,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,race_4[T.True],-499.98595172862986,59.77971546596178,-8.363806147811442,1.2121828944726832e-16,-617.2320347680494,-382.73986868921025,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,age,-35.48796962780945,1.6700537148022034,-21.24959773046135,1.8558038665106657e-89,-38.76344952930683,-32.212489726312064,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,sex[T.True]:age,5.9308334414930055,2.0641794525119392,2.873216005650895,0.004111505820725574,1.882353892685492,9.979312990300519,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,"bs(mineral_dust, df=3)[0]",197.93675850055547,138.42219306071715,1.4299495920696257,0.15290757527480517,-73.55098304509261,469.42450004620355,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,"bs(mineral_dust, df=3)[1]",-49.34921243280516,254.98834227561247,-0.19353517102936593,0.846562020187082,-549.45839026175,450.7599653961397,201569.4702513211,359801504.39860815,8
fev1,,"mineral_dust, df=3",,"bs(mineral_dust, df=3)[2]",87.65656653262477,273.2036697248124,0.32084695868440516,0.7483641624153896,-448.17837174954866,623.4915048147982,201569.4702513211,359801504.39860815,8
fev1,,"organic_dust, df=3",,Intercept,5572.142884640214,93.1188291384009,59.83905657102319,0.0,5389.508656746629,5754.7771125337995,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,sex[T.True],-1248.8363245836117,114.38782955766209,-10.917562903438798,6.67909554146466e-27,-1473.1855042821298,-1024.4871448850936,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,race_1[T.True],-474.75446366287827,29.712380934193742,-15.978337943174358,8.552664932775104e-54,-533.029441999765,-416.4794853259915,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,race_2[T.True],-640.9536775691951,51.57101158568789,-12.428565154364241,4.589324973115039e-34,-742.1000511844015,-539.8073039539886,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,race_3[T.True],-289.82128433112973,25.66107355136399,-11.294199510048346,1.2964519051609875e-28,-340.1504218249902,-239.49214683726927,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,race_4[T.True],-500.71640625241963,59.787873143569506,-8.374882395465749,1.1078122941164423e-16,-617.9785341164447,-383.4542783883945,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,age,-35.88289134143399,1.6526066891577682,-21.712904574845506,6.866640645358999e-93,-39.12415360255532,-32.64162908031266,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,sex[T.True]:age,6.231540202163448,2.051137206296514,3.0380903739808676,0.0024155858998530693,2.208638889486961,10.254441514839934,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,mineral_dust,27.962284275769033,13.08495648041043,2.136979539643983,0.032736156288255894,2.298721428892268,53.625847122645794,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,"bs(organic_dust, df=3)[0]",-293.26286948790147,158.70097276182656,-1.847895853341877,0.06478386519452037,-604.5235446327579,17.99780565695488,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,"bs(organic_dust, df=3)[1]",252.72569982973056,284.77057881187767,0.8874712439893017,0.3749456104832023,-305.79565690701435,811.2470565664755,201247.0615181354,359226004.8098717,9
fev1,,"organic_dust, df=3",,"bs(organic_dust, df=3)[2]",-225.8267551148299,268.29687457018605,-0.8417047551396427,0.4000667480744482,-752.0381882564561,300.38467802679634,201247.0615181354,359226004.8098717,9
fev1,,"other_fumes, df=3",,Intercept,5562.077224593573,94.55282040809655,58.825079998536914,0.0,5376.630434000269,5747.5240151868775,201453.1414069378,359593857.411384,10
fev1,,"other_fumes, df=3",,sex[T.True],-1246.2860622861747,115.27169600884173,-10.811726602778364,1.9827492422219516e-26,-1472.3688589581623,-1020.2032656141871,201453.1414069378,359593857.411384,10
fev1,,"other_fumes, df=3",,race_1[T.True],-475.4986628064251,29.730976931232668,-15.993374987517122,6.95673946171271e-54,-533.8101360052566,-417.18718960759355,201453.1414069378,359593857.411384,10
fev1,,"other_fumes, df=3",,race_2[T.True],-642.6566384003966,51.63885315572727,-12.445215165068387,3.795395700124587e-34,-743.9361089261484,-541.3771678746447,201453.1414069378,359593857.411384,10
fev1,,"other_fumes, df=3",,race_3[T.True],-289.9582111830524,25.68327512111228,-11.289767750246916,1.3605298800930276e-28,-340.33091209856394,-239.5855102675409,201453.1414069378,359593857.411384,10
fev1,,"other_fumes, df=3",,race_4[T.True],-504.19055116973806,59.82105467888278,-8.428312638020415,7.154235627051436e-17,-621.5178033048358,-386.86329903464036,201453.1414069378,359593857.411384,10
