target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper,mse,rss,n_vars
fvc,sociodemographics,hs_grad,,sex[T.True],-773.463750578835,132.3568672046726,-5.843774991914657,6.069473111395394e-09,-1033.0573723593664,-513.8701287983035,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,race_1[T.True],-620.3950789779772,33.10280470551771,-18.741465700474834,1.3759798734994388e-71,-685.3201345953074,-555.4700233606469,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,race_2[T.True],-490.3981766474053,62.72420629501718,-7.818324146516344,9.15756819559051e-15,-613.420156763129,-367.3761965316816,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,race_3[T.True],-51.961192317898394,37.59910010022214,-1.3819796798166295,0.16715371139391147,-125.70490336850891,21.78251873271212,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,race_4[T.True],-371.1516205417646,67.15834174881594,-5.526515558259869,3.756641465960269e-08,-502.8703408133058,-239.43290027022343,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,immigrant[T.True],-116.54799035921302,35.99462656342673,-3.2379274765871475,0.0012264772323848595,-187.14482202785948,-45.95115869056656,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,eng_lang[T.True],-94.5201668278045,39.985603928384634,-2.3638549263153017,0.018194227987565478,-172.9445656676462,-16.095767987962788,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,mil_health[T.True],-146.93216438449406,79.34206957881723,-1.8518821750488097,0.06421049464124678,-302.5470231864781,8.682694417490012,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,veteran[T.True],59.44406373038805,46.73376435874383,1.271972513792721,0.20355130679909744,-32.21560913391447,151.1037365946906,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,work_air[T.True],41.38933954010554,28.800902069809617,1.437084832960551,0.15087204075259494,-15.098326243693968,97.87700532390505,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,married[T.True],28.538818487835787,24.97775210689649,1.142569530104195,0.25337312116801475,-20.45044266881276,77.52807964448434,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,health_ins[T.True],-46.9792261042685,36.71888648521642,-1.2794294871437086,0.20091488008239544,-118.99656023854928,25.038108030012275,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,priv_ins[T.True],27.91839802678225,31.77230540443254,0.8787023060305648,0.37968292627704825,-34.397128220144644,90.23392427370914,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,hs_grad[T.True],-13.854306785199512,29.55593422118885,-0.4687487352461106,0.6393074317262681,-71.82282909633122,44.1142155259322,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,age,-27.079780743303814,2.1850771919974052,-12.393054507401573,7.106442445184317e-34,-31.365407277992713,-22.794154208614916,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,sex[T.True]:age,4.584006851739609,2.2486841122002046,2.038528589617876,0.04164662417871773,0.1736270561547988,8.994386647324419,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,height,604.6586944249165,29.07276581133248,20.798113889433328,4.611065089493782e-86,547.6378179752617,661.6795708745713,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,waist_circ,-239.95710920223047,32.57045564359017,-7.3673242962277605,2.6656761152914217e-13,-303.8380601655608,-176.0761582389001,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,bmi,179.02841964790954,41.1229335326441,4.353493398173884,1.4170861070377542e-05,98.37335822619079,259.68348106962833,218676.96697813403,390338386.05596924,28
fvc,sociodemographics,hs_grad,,leg_len,-66.76785652279054,19.909431414768427,-3.353579272648813,0.0008146992998192073,-105.81653996252948,-27.719173083051608,218676.96697813403,390338386.05596924,28
